Filename,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt,
bookkeeper_naivebayes_run2.csv,6,0.1735474006116208,0.3113854595336077,0.22287677957781052,0.16144349619655932,0.8941570746387255,0.4656661764031533,0.17867755098999027,0.14345403899721448,0.18523676880222842,0.22841225626740946,0.25487465181058494,0.2743732590529248,0.30779944289693595,0.3370473537604457,0.3565459610027855,0.3871866295264624,0.4610027855153203,0.5445682451253482,0.6267409470752089,0.7674094707520891,0.8398328690807799,0.924791086350975,0.967966573816156,0.9846796657381616,0.9930362116991643,1.0,0.47476384703933666,0.14345403899721448,0.18523676880222842,0.22841225626740946,0.25487465181058494,0.2743732590529248,0.30779944289693595,0.3370473537604457,0.3565459610027855,0.3871866295264624,0.4610027855153203,0.5445682451253482,0.6267409470752089,0.7674094707520891,0.8398328690807799,0.924791086350975,0.967966573816156,0.9846796657381616,0.9930362116991643,1.0,0.5543017928174637,0.14568599717114572,0.1852367688022284,0.22841225626740946,0.2548746518105849,0.27437325905292487,0.30779944289693595,0.3370473537604457,0.35654596100278546,0.3871866295264623,0.46100278551532026,0.5445682451253482,0.6267409470752089,0.7674094707520891,0.8398328690807799,0.924791086350975,0.967966573816156,0.9712793733681462,0.9509803921568627,1,0.5571030640668525,
bookkeeper_randomforest_fs_run7.csv,2,0.32057416267942584,0.09190672153635117,0.14285714285714285,0.2556772922370756,0.8568699722992549,0.1681969760582775,0.14999380380423924,0.45403899721448465,0.5362116991643454,0.596100278551532,0.6476323119777159,0.692200557103064,0.7144846796657381,0.7395543175487466,0.7534818941504178,0.7910863509749304,0.8119777158774373,0.8384401114206128,0.8579387186629527,0.8774373259052924,0.903899721448468,0.9331476323119777,0.947075208913649,0.9777158774373259,0.9958217270194986,1.0,0.731063971821299,0.45403899721448465,0.5362116991643454,0.596100278551532,0.6476323119777159,0.692200557103064,0.7144846796657381,0.7395543175487466,0.7534818941504178,0.7910863509749304,0.8119777158774373,0.8384401114206128,0.8579387186629527,0.8774373259052924,0.903899721448468,0.9331476323119777,0.947075208913649,0.9777158774373259,0.9958217270194986,1.0,0.7910833976439156,0.46110325318246115,0.5362116991643454,0.596100278551532,0.6476323119777159,0.692200557103064,0.7144846796657381,0.7395543175487466,0.7534818941504178,0.7910863509749304,0.8119777158774373,0.8384401114206128,0.8579387186629527,0.8774373259052924,0.903899721448468,0.9331476323119777,0.947075208913649,0.95822454308094,0.9705882352941173,1,0.7930655329130625,
bookkeeper_ibk_fs_run5.csv,10,0.2588996763754045,0.10973936899862825,0.15414258188824662,0.20251120087398047,0.8357293851560923,0.1974510920793813,0.1413897763943971,0.4415041782729805,0.5167130919220055,0.5571030640668524,0.5974930362116991,0.6309192200557103,0.6518105849582173,0.6727019498607242,0.6880222841225627,0.7089136490250696,0.7604456824512534,0.8008356545961003,0.8314763231197771,0.8662952646239555,0.9066852367688022,0.9220055710306406,0.9484679665738162,0.9763231197771588,0.9846796657381616,1.0,0.7105913696636563,0.4415041782729805,0.5167130919220055,0.5571030640668524,0.5974930362116991,0.6309192200557103,0.6518105849582173,0.6727019498607242,0.6880222841225627,0.7089136490250696,0.7604456824512534,0.8008356545961003,0.8314763231197771,0.8662952646239555,0.9066852367688022,0.9220055710306406,0.9484679665738162,0.9763231197771588,0.9846796657381616,1.0,0.7555806541013279,0.4483734087694483,0.5167130919220055,0.5571030640668524,0.5974930362116991,0.6309192200557103,0.6518105849582173,0.6727019498607242,0.6880222841225627,0.7089136490250696,0.7604456824512534,0.8008356545961003,0.8314763231197771,0.8662952646239555,0.9066852367688022,0.9220055710306406,0.9484679665738162,0.9556135770234987,0.8921568627450981,1,0.7611787127987099,
bookkeeper_randomforest_cs_run8.csv,0,0.2984126984126984,0.5157750342935528,0.3780794369029663,0.32070683854398085,0.8897809318461577,0.6653217525370563,0.35110650584970693,0.5376044568245125,0.6392757660167131,0.7033426183844012,0.7534818941504178,0.7938718662952646,0.8245125348189415,0.8551532033426184,0.871866295264624,0.8871866295264624,0.9094707520891365,0.9220055710306406,0.9289693593314763,0.9401114206128134,0.947075208913649,0.9707520891364902,0.979108635097493,0.9888579387186629,0.9958217270194986,1.0,0.8412430110151976,0.5376044568245125,0.6392757660167131,0.7033426183844012,0.7534818941504178,0.7938718662952646,0.8245125348189415,0.8551532033426184,0.871866295264624,0.8871866295264624,0.9094707520891365,0.9220055710306406,0.9289693593314763,0.9401114206128134,0.947075208913649,0.9707520891364902,0.979108635097493,0.9888579387186629,0.9958217270194986,1.0,0.8643080649183302,0.545968882602546,0.6392757660167131,0.7033426183844012,0.7534818941504178,0.7938718662952646,0.8245125348189415,0.8551532033426184,0.871866295264624,0.8871866295264624,0.9094707520891365,0.9220055710306406,0.9289693593314763,0.9401114206128134,0.947075208913649,0.9707520891364902,0.979108635097493,0.9791122715404699,0.9705882352941173,1,0.8657088403459903,
bookkeeper_ibk_smote_run5.csv,2,0.21379310344827587,0.5528120713305898,0.3083397092578424,0.17752990697690282,0.8774204913558353,0.6832886535026101,0.2903191123673677,0.42479108635097496,0.4958217270194986,0.5431754874651811,0.5877437325905293,0.6309192200557103,0.6880222841225627,0.7311977715877437,0.7715877437325905,0.8091922005571031,0.8384401114206128,0.8746518105849582,0.9080779944289693,0.9387186629526463,0.9596100278551533,0.9749303621169917,0.9818941504178273,0.9860724233983287,0.9972144846796658,1.0,0.7421895352804652,0.42479108635097496,0.4958217270194986,0.5431754874651811,0.5877437325905293,0.6309192200557103,0.6880222841225627,0.7311977715877437,0.7715877437325905,0.8091922005571031,0.8384401114206128,0.8746518105849582,0.9080779944289693,0.9387186629526463,0.9596100278551533,0.9749303621169917,0.9818941504178273,0.9860724233983287,0.9972144846796658,1.0,0.7957718982148337,0.4314002828854314,0.49582172701949867,0.5431754874651811,0.5877437325905293,0.6309192200557103,0.6880222841225627,0.7311977715877437,0.7715877437325905,0.8091922005571031,0.8384401114206128,0.8746518105849582,0.9080779944289693,0.9387186629526463,0.9596100278551533,0.9749303621169917,0.9818941504178273,0.9738903394255874,0.9803921568627454,1,0.7969505937545813,
bookkeeper_randomforest_smote_run1.csv,3,0.2620932277924362,0.40877914951989025,0.31939978563772775,0.2891447623091368,0.8809904228312946,0.5698163079063887,0.28359629783172297,0.5334261838440112,0.616991643454039,0.6880222841225627,0.7395543175487466,0.7827298050139275,0.8161559888579387,0.841225626740947,0.8676880222841226,0.8857938718662952,0.8997214484679665,0.9122562674094707,0.9317548746518106,0.9401114206128134,0.9526462395543176,0.9777158774373259,0.9818941504178273,0.9874651810584958,0.9916434540389972,1.0,0.8190649994448826,0.5334261838440112,0.616991643454039,0.6880222841225627,0.7395543175487466,0.7827298050139275,0.8161559888579387,0.841225626740947,0.8676880222841226,0.8857938718662952,0.8997214484679665,0.9122562674094707,0.9317548746518106,0.9401114206128134,0.9526462395543176,0.9777158774373259,0.9818941504178273,0.9874651810584958,0.9916434540389972,1.0,0.8575613271391009,0.5417256011315418,0.616991643454039,0.6880222841225627,0.7395543175487466,0.7827298050139275,0.8161559888579387,0.841225626740947,0.8676880222841226,0.8857938718662952,0.8997214484679665,0.9122562674094707,0.9317548746518106,0.9401114206128134,0.9526462395543176,0.9777158774373259,0.9818941504178273,0.9765013054830286,0.9411764705882354,1,0.8603577188095588,
bookkeeper_naivebayes_smote_run9.csv,3,0.15134865134865136,0.4156378600823045,0.2218967411204687,0.1421980739887527,0.8057680817351836,0.5643816897065823,0.1864031475143256,0.16875871687587168,0.2217573221757322,0.2789400278940028,0.3207810320781032,0.3612273361227336,0.39191073919107394,0.4211994421199442,0.4616457461645746,0.4839609483960948,0.5285913528591353,0.5662482566248257,0.6345885634588564,0.7587168758716876,0.8396094839609484,0.9344490934449093,0.9721059972105998,0.9776847977684798,0.9874476987447699,1.0,0.4296624547638008,0.16875871687587168,0.2217573221757322,0.2789400278940028,0.3207810320781032,0.3612273361227336,0.39191073919107394,0.4211994421199442,0.4616457461645746,0.4839609483960948,0.5285913528591353,0.5662482566248257,0.6345885634588564,0.7587168758716876,0.8396094839609484,0.9344490934449093,0.9721059972105998,0.9776847977684798,0.9874476987447699,1.0,0.5364771290123219,0.17114568599717106,0.2214484679665738,0.2785515320334262,0.32033426183844016,0.3607242339832869,0.39136490250696376,0.4206128133704735,0.46100278551532037,0.48328690807799435,0.5278551532033426,0.5654596100278552,0.6337047353760445,0.7576601671309191,0.8384401114206127,0.9331476323119776,0.9707520891364902,0.9556135770234987,0.9019607843137253,0.0,0.5952433384717023,
bookkeeper_naivebayes_smote_run8.csv,1,0.1506986027944112,0.41426611796982166,0.22100256128796195,0.14179172825102834,0.8069527147824372,0.5630718464530416,0.18532176710147766,0.16317991631799164,0.21478382147838215,0.27475592747559274,0.3207810320781032,0.36541143654114366,0.39330543933054396,0.4281729428172943,0.4504881450488145,0.48535564853556484,0.5258019525801952,0.5746164574616457,0.6220362622036262,0.7517433751743375,0.8423988842398884,0.9414225941422594,0.9707112970711297,0.9790794979079498,0.9874476987447699,1.0,0.42737339049676865,0.16317991631799164,0.21478382147838215,0.27475592747559274,0.3207810320781032,0.36541143654114366,0.39330543933054396,0.4281729428172943,0.4504881450488145,0.48535564853556484,0.5258019525801952,0.5746164574616457,0.6220362622036262,0.7517433751743375,0.8423988842398884,0.9414225941422594,0.9707112970711297,0.9790794979079498,0.9874476987447699,1.0,0.5355837437927304,0.16548797736916554,0.21448467966573814,0.27437325905292476,0.32033426183844016,0.36490250696378823,0.3927576601671309,0.42757660167130906,0.44986072423398327,0.48467966573816146,0.5250696378830083,0.5738161559888578,0.6211699164345403,0.7506963788300836,0.841225626740947,0.9401114206128133,0.969359331476323,0.9582245430809399,0.9019607843137253,0.0,0.5942890699552228,
bookkeeper_randomforest_smote_run2.csv,3,0.2670920692798541,0.401920438957476,0.3209200438116101,0.2973314448135191,0.8830347408940257,0.5635652627326968,0.2846920637023129,0.5181058495821727,0.6016713091922006,0.6713091922005571,0.7270194986072424,0.7743732590529248,0.8091922005571031,0.8356545961002786,0.8565459610027855,0.8802228412256268,0.8997214484679665,0.9178272980501393,0.9275766016713092,0.935933147632312,0.9428969359331476,0.9749303621169917,0.9818941504178273,0.9860724233983287,0.9916434540389972,1.0,0.8206879935124302,0.5181058495821727,0.6016713091922006,0.6713091922005571,0.7270194986072424,0.7743732590529248,0.8091922005571031,0.8356545961002786,0.8565459610027855,0.8802228412256268,0.8997214484679665,0.9178272980501393,0.9275766016713092,0.935933147632312,0.9428969359331476,0.9749303621169917,0.9818941504178273,0.9860724233983287,0.9916434540389972,1.0,0.8514738165603558,0.5261669024045261,0.6016713091922006,0.6713091922005571,0.7270194986072424,0.7743732590529248,0.8091922005571031,0.8356545961002786,0.8565459610027855,0.8802228412256268,0.8997214484679665,0.9178272980501393,0.9275766016713092,0.935933147632312,0.9428969359331476,0.9749303621169917,0.9818941504178273,0.9738903394255874,0.9411764705882354,1,0.8543468699604162,
bookkeeper_ibk_fs_run10.csv,4,0.3089005235602094,0.16186556927297668,0.21242124212421243,0.22747373258040895,0.8364030364457955,0.27788812251938144,0.19521794325730224,0.4401114206128134,0.5041782729805014,0.5724233983286908,0.6044568245125348,0.6114206128133705,0.6350974930362117,0.6601671309192201,0.6908077994428969,0.7353760445682451,0.7841225626740947,0.8203342618384402,0.8481894150417827,0.8760445682451253,0.9108635097493036,0.9289693593314763,0.9442896935933147,0.9777158774373259,0.9888579387186629,1.0,0.7228334284398557,0.4401114206128134,0.5041782729805014,0.5724233983286908,0.6044568245125348,0.6114206128133705,0.6350974930362117,0.6601671309192201,0.6908077994428969,0.7353760445682451,0.7841225626740947,0.8203342618384402,0.8481894150417827,0.8760445682451253,0.9108635097493036,0.9289693593314763,0.9442896935933147,0.9777158774373259,0.9888579387186629,1.0,0.7607101631168198,0.44695898161244696,0.5041782729805014,0.5724233983286908,0.6044568245125348,0.6114206128133705,0.6350974930362117,0.6601671309192201,0.6908077994428969,0.7353760445682451,0.7841225626740947,0.8203342618384402,0.8481894150417827,0.8760445682451253,0.9108635097493036,0.9289693593314763,0.9442896935933147,0.95822454308094,0.92156862745098,1,0.7649171675707376,
