ID,Size,Predicted,Actual
229,7,0.014965,NO
230,6,0.069384,NO
231,1,0.001322,NO
232,1,0.001322,NO
233,4,0.021194,NO
234,1,0.001322,NO
235,1,0.001322,NO
236,1,0.001322,NO
237,1,0.001322,NO
238,42,0.149605,NO
239,11,0.062759,NO
240,0,0.001322,NO
241,1,0.001322,NO
242,0,0.001322,NO
243,1,0.001322,NO
244,1,0.001322,NO
245,3,0.001322,NO
246,1,0.001322,NO
247,0,0.001322,NO
248,0,0.001322,NO
249,1,0.001322,NO
250,1,0.001322,NO
251,1,0.001322,NO
252,2,0.001322,NO
253,2,0.001322,NO
254,1,0.001322,NO
255,1,0.010621,NO
256,11,0.910571,NO
257,9,0.055814,NO
258,9,0.055814,NO
259,0,0.010621,NO
260,0,0.010621,NO
261,0,0.010621,NO
262,0,0.010621,NO
263,1,0.010621,NO
264,0,0.010621,NO
265,1,0.010621,NO
266,9,0.068360,NO
267,17,0.055866,NO
268,1,0.010621,NO
269,2,0.001322,NO
270,0,0.001322,NO
271,0,0.001322,NO
272,8,0.011771,NO
273,28,0.061533,NO
274,0,0.001322,NO
275,0,0.001322,NO
276,0,0.001322,NO
277,18,0.000000,NO
278,4,0.014965,NO
279,23,0.000000,NO
280,11,0.018427,NO
281,4,0.014965,NO
282,19,0.017518,NO
283,4,0.014965,NO
284,26,0.016735,NO
285,10,0.010773,NO
286,4,0.014965,NO
287,10,0.008246,NO
288,2,0.001322,NO
289,9,0.069384,NO
290,2,0.001322,NO
291,9,0.069384,NO
292,5,0.026204,NO
293,15,0.020576,NO
294,13,0.069384,NO
295,50,0.000000,NO
296,10,0.076588,NO
297,33,0.018384,NO
298,1,0.001322,NO
299,1,0.001322,NO
300,1,0.001322,NO
301,1,0.001322,NO
302,1,0.001322,NO
303,1,0.001322,NO
304,1,0.001322,NO
305,1,0.001322,NO
306,1,0.001322,NO
307,1,0.001322,NO
308,1,0.001322,NO
309,1,0.001322,NO
310,1,0.001322,NO
311,8,0.008246,NO
312,6,0.001322,NO
313,3,0.008246,NO
314,7,0.018427,NO
315,12,0.014965,NO
316,5,0.014965,NO
317,3,0.010621,NO
318,49,0.000000,NO
319,1,0.010621,NO
320,1,0.001322,NO
321,1,0.001322,NO
322,28,0.069384,NO
323,36,0.068459,NO
324,11,0.008246,NO
325,24,0.046861,NO
326,3,0.014965,NO
327,10,0.014965,NO
328,13,0.021194,NO
329,2,0.014965,NO
330,12,0.014965,NO
331,19,0.018427,NO
332,13,0.046422,NO
333,5,0.001322,NO
334,18,0.046422,NO
335,1,0.001322,NO
336,8,0.069384,NO
337,1,0.001322,NO
338,4,0.018427,NO
339,5,0.018427,NO
340,4,0.018427,NO
341,4,0.018427,NO
342,5,0.018427,NO
343,4,0.018427,NO
344,5,0.018427,NO
345,4,0.018427,NO
346,5,0.018427,NO
347,4,0.018427,NO
348,5,0.018427,NO
349,4,0.018427,NO
350,5,0.018427,NO
351,4,0.018427,NO
352,4,0.018427,NO
353,5,0.018427,NO
354,5,0.018427,NO
355,5,0.018427,NO
356,5,0.018427,NO
357,5,0.018427,NO
358,4,0.018427,NO
359,5,0.018427,NO
360,4,0.018427,NO
361,4,0.044909,NO
362,4,0.044909,NO
363,5,0.044909,NO
364,5,0.044909,NO
365,7,0.018427,NO
366,1,0.001322,NO
367,11,0.008246,NO
368,12,0.010773,NO
369,10,0.018427,NO
370,1,0.001322,NO
371,3,0.014965,NO
372,11,0.018427,NO
373,11,0.018427,NO
374,5,0.010773,NO
375,5,0.018427,NO
376,5,0.018427,NO
377,1,0.001322,NO
378,1,0.001322,NO
379,7,0.018427,NO
380,1,0.001322,NO
381,1,0.001322,NO
382,13,0.020576,NO
383,14,0.020576,NO
384,3,0.010773,NO
385,10,0.018427,NO
386,1,0.001322,NO
387,4,0.014965,NO
388,2,0.014965,NO
389,2,0.014965,NO
390,0,0.001322,NO
391,1,0.001322,NO
392,0,0.001322,NO
393,7,0.008246,NO
394,1,0.001322,NO
395,1,0.001322,NO
396,1,0.001322,NO
397,1,0.001322,NO
398,12,0.018427,NO
399,24,0.009968,NO
400,9,0.008246,NO
401,1,0.001322,NO
402,4,0.018427,NO
403,0,0.001322,NO
404,1,0.010621,NO
405,1,0.001322,NO
406,1,0.001322,NO
407,3,0.014965,NO
408,1,0.001322,NO
409,1,0.001322,NO
410,3,0.014965,NO
411,5,0.026204,NO
412,5,0.018427,NO
413,5,0.018427,NO
414,3,0.001322,NO
415,8,0.014965,NO
416,8,0.010773,NO
417,1,0.001322,NO
418,9,0.018427,NO
419,19,0.020576,NO
420,1,0.000000,NO
421,0,0.001322,NO
422,0,0.001322,NO
423,0,0.001322,NO
424,0,0.001322,NO
425,0,0.001322,NO
426,0,0.001322,NO
427,0,0.001322,NO
428,0,0.001322,NO
429,0,0.001322,NO
430,0,0.001322,NO
431,0,0.001322,NO
432,0,0.001322,NO
433,0,0.001322,NO
434,0,0.001322,NO
435,0,0.001322,NO
436,0,0.001322,NO
437,0,0.001322,NO
438,0,0.001322,NO
439,0,0.001322,NO
440,0,0.001322,NO
441,0,0.001322,NO
442,0,0.001322,NO
443,0,0.001322,NO
444,0,0.004152,NO
445,0,0.004152,NO
446,0,0.004152,NO
447,0,0.004152,NO
448,2,0.001322,NO
449,10,0.014965,NO
450,9,0.010621,NO
451,1,0.010621,NO
452,9,0.055814,NO
453,1,0.010621,NO
454,6,0.026204,NO
455,9,0.055814,NO
456,1,0.010621,NO
457,9,0.055814,NO
458,1,0.010621,NO
459,9,0.055814,NO
460,1,0.010621,NO
461,9,0.055814,NO
462,1,0.010621,NO
463,9,0.055814,NO
464,13,0.052630,NO
465,1,0.010621,NO
466,1,0.010621,NO
467,10,0.069384,NO
468,4,0.026204,NO
469,7,0.069384,NO
470,7,0.069384,NO
471,7,0.069384,NO
472,1,0.001322,NO
473,7,0.035546,NO
474,1,0.001322,NO
475,7,0.008246,NO
476,1,0.004152,NO
477,1,0.004152,NO
