@relation Dataset-weka.filters.unsupervised.attribute.Remove-R1

@attribute Release numeric
@attribute LOC numeric
@attribute #Parameters numeric
@attribute #Authors numeric
@attribute #Revisions numeric
@attribute StmtAdded numeric
@attribute StmtDeleted numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute #Branches numeric
@attribute NestingDepth numeric
@attribute NFix numeric
@attribute NSmells numeric
@attribute Buggy {no,yes}

@data
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,1,yes
1,1,2,1,1,1,0,1,1,0,0,0,1,no
1,14,4,2,2,14,0,14,7,1,1,0,0,no
1,1,5,2,3,1,0,1,0.333333,0,0,0,1,yes
1,1,5,1,2,1,0,1,0.5,0,0,0,1,yes
1,13,3,2,2,13,0,13,6.5,1,1,0,0,no
1,13,3,1,2,13,0,13,6.5,1,1,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,yes
1,7,1,2,2,7,0,7,3.5,1,1,0,0,no
1,9,0,1,2,9,0,8,4.5,2,1,0,0,yes
1,4,3,1,1,4,0,4,4,0,0,0,0,no
1,5,3,1,1,5,0,5,5,0,0,0,0,no
1,3,2,1,1,3,0,3,3,0,0,0,0,no
1,2,1,1,1,2,0,2,2,1,1,0,0,yes
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,16,2,2,2,16,0,13,8,2,2,0,0,no
1,6,2,2,2,6,0,5,3,0,1,0,0,no
1,9,4,1,2,9,0,9,4.5,1,1,0,0,no
1,5,3,2,2,27,14,27,20.5,1,1,0,0,no
1,21,4,1,1,21,0,21,21,4,3,0,0,no
1,12,4,1,2,14,2,14,8,3,2,0,0,no
1,13,5,1,2,18,5,18,11.5,0,0,0,1,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,6,2,1,1,6,0,6,6,1,1,0,0,no
1,77,4,1,1,77,0,77,77,10,3,0,2,no
1,63,3,2,3,96,33,96,43,9,3,0,2,no
1,33,6,2,2,33,0,33,16.5,6,2,0,2,no
1,34,4,2,3,34,0,33,11.333333,3,2,0,1,no
1,25,4,2,3,25,0,24,8.333333,3,2,0,0,no
1,10,5,2,2,10,0,9,5,2,2,0,1,no
1,14,4,2,2,14,0,10,7,2,2,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,14,4,1,1,6,0,6,6,3,3,0,0,no
1,13,0,1,1,13,0,13,13,2,2,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,15,2,1,1,15,0,15,15,4,2,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,5,0,1,1,5,0,5,5,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,0,3,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,7,3,1,1,7,0,7,7,2,1,0,0,no
1,15,6,1,1,15,0,15,15,0,0,0,1,no
1,1,1,1,1,1,0,1,1,0,0,0,0,yes
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,18,3,1,1,18,0,18,18,5,2,0,0,no
1,3,2,1,1,3,0,3,3,0,0,0,0,no
1,6,1,1,1,6,0,6,6,0,0,0,0,yes
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,1,0,2,2,5,4,5,4.5,0,0,0,0,yes
1,39,2,1,1,39,0,39,39,5,2,0,1,yes
1,2,4,2,2,2,0,1,1,0,0,0,0,no
1,1,0,2,2,1,0,1,0.5,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,7,0,2,2,7,0,7,3.5,1,2,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,1,2,0,2,2,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,3,2,2,3,3,0,2,1,1,1,0,0,no
1,6,0,2,3,6,0,4,2,1,1,0,0,no
1,1,2,2,2,1,0,1,0.5,0,0,0,0,no
1,20,3,1,1,20,0,20,20,2,1,0,0,no
1,16,0,2,2,7,0,6,3.5,2,1,0,0,yes
1,6,4,2,3,15,0,10,5,1,1,0,0,no
1,7,2,2,2,7,0,7,3.5,1,1,0,0,no
1,7,4,1,1,7,0,7,7,4,2,0,0,no
1,1,1,3,3,6,5,6,3.666667,0,0,0,0,no
1,9,3,2,3,9,0,6,3,2,1,0,0,no
1,1,3,2,2,23,22,23,22.5,0,0,0,0,no
1,2,5,2,3,29,27,27,18.666667,0,0,0,1,no
1,2,5,1,1,2,0,2,2,0,0,0,1,no
1,25,6,1,1,25,0,25,25,6,2,0,1,yes
1,1,2,1,1,1,0,1,1,0,0,0,0,yes
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,yes
1,8,0,1,2,8,0,8,4,2,2,0,0,no
1,1,1,2,2,1,0,1,0.5,0,0,0,0,yes
1,3,1,1,1,3,0,3,3,1,1,0,0,no
1,7,0,1,1,7,0,7,7,2,2,0,0,no
1,29,2,2,2,29,0,28,14.5,5,2,0,0,yes
1,13,1,1,2,13,0,13,6.5,2,2,0,0,no
1,10,5,1,1,10,0,10,10,2,2,0,1,no
1,25,1,2,2,25,0,21,12.5,4,2,0,0,yes
1,4,2,1,1,4,0,4,4,1,1,0,0,no
1,2,3,1,1,5,0,5,5,1,1,0,0,no
1,6,4,1,1,6,0,6,6,0,1,0,0,no
1,3,4,1,1,3,0,3,3,0,0,0,0,no
1,5,3,1,1,5,0,5,5,0,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,2,2,1,0,1,0.5,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,3,2,1,1,3,0,3,3,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,5,1,1,1,5,0,5,5,1,1,0,0,no
1,13,0,1,2,13,0,12,6.5,4,2,0,1,no
1,33,2,2,2,33,0,30,16.5,9,3,0,2,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,4,0,2,2,4,0,4,2,0,0,0,0,no
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,48,5,2,6,48,0,37,8,10,2,0,3,no
1,4,2,1,1,4,0,4,4,1,1,0,0,no
1,5,3,1,1,5,0,5,5,1,1,0,0,no
1,8,0,2,3,8,0,6,2.666667,1,1,0,0,yes
1,24,5,1,1,24,0,24,24,8,3,0,2,no
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,27,4,2,3,27,0,20,9,4,2,0,0,no
1,6,3,1,1,6,0,6,6,1,1,0,0,no
1,5,4,1,1,5,0,5,5,1,1,0,0,no
1,4,2,1,1,4,0,4,4,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,yes
1,2,2,2,2,2,0,1,1,1,0,0,0,no
1,13,1,1,1,13,0,13,13,5,2,0,0,yes
1,4,1,1,1,4,0,4,4,1,1,0,0,yes
1,21,5,2,2,21,0,14,10.5,6,2,0,1,yes
1,2,1,1,1,2,0,2,2,0,0,0,0,yes
1,14,0,1,1,14,0,14,14,3,2,0,0,yes
1,6,3,2,2,6,0,6,3,1,1,0,0,yes
1,5,3,1,1,5,0,5,5,0,0,0,0,no
1,24,5,1,1,24,0,24,24,5,2,0,1,yes
1,1,1,1,1,1,0,1,1,0,0,0,0,yes
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,0,1,2,2,0,2,1,1,1,0,0,yes
1,21,5,1,3,21,0,18,7,9,3,0,2,yes
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,2,3,1,1,2,0,2,2,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,2,5,1,1,2,0,2,2,0,0,0,1,yes
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,2,2,1,1,2,0,2,2,1,0,0,0,no
1,13,1,1,1,13,0,13,13,5,3,0,0,no
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,5,1,1,1,5,0,5,5,2,2,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,1,2,0,2,2,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,2,2,0,2,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,2,2,0,2,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,2,2,0,2,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,2,2,0,2,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,yes
1,2,1,1,2,2,0,2,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,3,2,0,2,0.666667,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,1,no
1,2,1,1,2,2,0,2,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,2,2,0,2,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,2,2,0,2,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,1,no
1,2,1,1,2,2,0,2,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,2,2,0,2,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,2,2,0,2,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,2,2,0,2,1,0,0,0,0,no
1,4,0,1,1,4,0,4,4,1,1,0,1,no
1,4,0,1,1,4,0,4,4,1,1,0,1,yes
1,4,1,1,2,4,0,4,2,1,1,0,0,yes
1,7,0,1,1,7,0,7,7,2,1,0,1,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,2,2,0,2,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,yes
1,2,1,1,2,2,0,2,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,3,2,0,2,0.666667,0,0,0,0,no
1,11,2,1,1,11,0,11,11,2,1,0,0,no
1,7,3,1,1,7,0,7,7,2,1,0,0,no
1,20,2,1,1,20,0,20,20,5,3,0,0,no
1,16,4,1,1,16,0,16,16,5,3,0,0,no
1,17,1,1,1,17,0,17,17,4,3,0,0,yes
1,5,2,1,1,11,0,11,11,1,2,0,0,no
1,15,6,1,1,15,0,15,15,4,1,0,1,no
1,3,1,1,1,3,0,3,3,2,1,0,0,yes
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,9,1,1,1,9,0,9,9,1,1,0,0,no
1,4,4,1,1,4,0,4,4,1,1,0,0,yes
1,3,1,1,1,3,0,3,3,0,0,0,0,no
1,7,1,1,1,7,0,7,7,1,2,0,0,no
1,1,5,1,1,1,0,1,1,0,0,0,1,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,11,1,1,1,11,0,11,11,3,2,0,0,yes
1,4,3,1,1,4,0,4,4,2,2,0,0,no
1,5,0,1,1,5,0,5,5,1,2,0,0,no
1,41,1,1,1,41,0,41,41,5,2,0,1,no
1,37,4,1,1,4,0,4,4,5,2,0,1,yes
1,9,0,1,1,1,0,1,1,2,2,0,0,no
1,5,3,1,1,14,0,14,14,2,2,0,0,no
1,7,1,1,1,7,0,7,7,1,2,0,0,no
1,4,1,1,1,4,0,4,4,0,0,0,2,no
1,8,1,1,1,8,0,8,8,2,1,0,1,no
1,7,1,1,1,7,0,7,7,2,2,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,14,5,1,1,14,0,14,14,1,1,0,1,no
1,10,2,1,1,2,0,2,2,1,1,0,0,no
1,18,6,1,1,18,0,18,18,2,1,0,1,no
1,6,4,1,1,6,0,6,6,1,1,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,13,1,1,1,13,0,13,13,5,4,0,0,yes
1,11,3,1,1,11,0,11,11,1,1,0,1,no
1,4,3,1,1,4,0,4,4,2,2,0,0,no
1,25,6,1,1,25,0,25,25,4,1,0,1,no
1,11,2,1,1,11,0,11,11,2,3,0,1,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,2,1,1,2,0,2,2,0,0,0,0,no
1,5,0,1,1,5,0,5,5,1,1,0,1,no
