Release,LOC,#Parameters,#Authors,#Revisions,StmtAdded,StmtDeleted,MaxChurn,AvgChurn,#Branches,NestingDepth,NFix,NSmells,Buggy
1,24,7,1,1,24,0,24,24,7,4,0,0,no
1,34,1,1,1,34,0,34,34,9,2,0,0,no
1,20,1,1,1,20,0,20,20,13,3,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,7,6,1,1,7,0,7,7,0,0,0,0,no
1,38,3,1,1,38,0,38,38,10,2,0,0,no
1,14,7,1,1,14,0,14,14,8,4,0,0,no
1,6,8,1,1,6,0,6,6,2,1,0,0,no
1,20,1,1,1,20,0,20,20,16,1,0,0,no
1,26,1,1,1,26,0,26,26,8,2,0,0,no
1,39,2,1,1,39,0,39,39,12,2,0,0,no
1,47,1,2,2,48,1,48,24.5,15,2,0,0,no
1,48,1,2,2,49,1,49,25,15,2,0,0,no
1,25,2,1,1,25,0,25,25,5,4,0,0,no
1,28,2,1,1,28,0,28,28,8,1,0,0,no
1,36,4,1,1,36,0,36,36,11,1,0,0,no
1,58,4,1,1,58,0,58,58,19,4,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,50,1,1,1,50,0,50,50,15,4,0,0,no
1,27,5,1,1,27,0,27,27,14,2,0,0,no
1,18,5,1,1,18,0,18,18,10,2,0,0,no
1,35,4,1,1,35,0,35,35,14,5,0,0,no
1,20,4,1,1,20,0,20,20,9,4,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,12,6,1,1,12,0,12,12,1,1,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,12,6,1,1,12,0,12,12,1,1,0,0,no
1,42,2,1,1,42,0,42,42,24,1,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
